id,name,productCount,subtreeProductCount,parent,numChildren,pathName,children,alsoCount,also
1308,"Our Peacock comes in pet sizes Large, X-Small, Small, Medium.",0,1,1307,1,"['Pet Supplies', 'Dogs', 'Apparel & Accessories', 'Costumes', 'This peacock pet costume includes the bodysuit with tail and headpiece.', 'Our Peacock comes in pet sizes Large, X-Small, Small, Medium.']",[1309],0,[]
1309,This Peacock is an officially licensed Animal Planet pet costume.,0,1,1308,1,"['Pet Supplies', 'Dogs', 'Apparel & Accessories', 'Costumes', 'This peacock pet costume includes the bodysuit with tail and headpiece.', 'Our Peacock comes in pet sizes Large, X-Small, Small, Medium.', 'This Peacock is an officially licensed Animal Planet pet costume.']",[1310],0,[]
1310,Please note: This item's color may vary due to inherent manufacturing variations or your computer monitor's color settings. The item you receive will be identical or substantially similar to the item pictured in this listing.,1,1,1309,0,"['Pet Supplies', 'Dogs', 'Apparel & Accessories', 'Costumes', 'This peacock pet costume includes the bodysuit with tail and headpiece.', 'Our Peacock comes in pet sizes Large, X-Small, Small, Medium.', 'This Peacock is an officially licensed Animal Planet pet costume.', ""Please note: This item's color may vary due to inherent manufacturing variations or your computer monitor's color settings. The item you receive will be identical or substantially similar to the item pictured in this listing.""]",[],0,[]
1311,Washable and Durable,0,1,498,1,"['Pet Supplies', 'Dogs', 'Apparel & Accessories', 'Dresses', 'Washable and Durable']",[1312],0,[]
1312,Comfortable-No Itchy Fabrics,0,1,1311,1,"['Pet Supplies', 'Dogs', 'Apparel & Accessories', 'Dresses', 'Washable and Durable', 'Comfortable-No Itchy Fabrics']",[1313],0,[]
1313,No Zippers or Velcro Closures That Snag Fabric,0,1,1312,1,"['Pet Supplies', 'Dogs', 'Apparel & Accessories', 'Dresses', 'Washable and Durable', 'Comfortable-No Itchy Fabrics', 'No Zippers or Velcro Closures That Snag Fabric']",[1314],0,[]
1314,Stretchy Top-For Ease In Dressing,1,1,1313,0,"['Pet Supplies', 'Dogs', 'Apparel & Accessories', 'Dresses', 'Washable and Durable', 'Comfortable-No Itchy Fabrics', 'No Zippers or Velcro Closures That Snag Fabric', 'Stretchy Top-For Ease In Dressing']",[],0,[]
1315,"10.5"" high",0,1,388,1,"['Pet Supplies', 'Cats', 'Cat Doors, Steps, Nets & Pens', 'Cat Doors', 'Mixed, ,', '10.5"" high']",[1316],0,[]
1316,"5.7"" wide",0,1,1315,1,"['Pet Supplies', 'Cats', 'Cat Doors, Steps, Nets & Pens', 'Cat Doors', 'Mixed, ,', '10.5"" high', '5.7"" wide']",[1317],0,[]
1317,Access with implanted microchip or collar ID Disc(not included ref. 310). Requires 4 AA Batteries 9-12 months use,0,1,1316,1,"['Pet Supplies', 'Cats', 'Cat Doors, Steps, Nets & Pens', 'Cat Doors', 'Mixed, ,', '10.5"" high', '5.7"" wide', 'Access with implanted microchip or collar ID Disc(not included ref. 310). Requires 4 AA Batteries 9-12 months use']",[1318],0,[]
1318,"LCD Display shows selected entry and exit lock status, cat location and time flap last used for up to 3 cats",0,1,1317,1,"['Pet Supplies', 'Cats', 'Cat Doors, Steps, Nets & Pens', 'Cat Doors', 'Mixed, ,', '10.5"" high', '5.7"" wide', 'Access with implanted microchip or collar ID Disc(not included ref. 310). Requires 4 AA Batteries 9-12 months use', 'LCD Display shows selected entry and exit lock status, cat location and time flap last used for up to 3 cats']",[1319],0,[]
1319,"Self lining up to 4 inches, ideal for most types of installation",0,1,1318,1,"['Pet Supplies', 'Cats', 'Cat Doors, Steps, Nets & Pens', 'Cat Doors', 'Mixed, ,', '10.5"" high', '5.7"" wide', 'Access with implanted microchip or collar ID Disc(not included ref. 310). Requires 4 AA Batteries 9-12 months use', 'LCD Display shows selected entry and exit lock status, cat location and time flap last used for up to 3 cats', 'Self lining up to 4 inches, ideal for most types of installation']",[1320],0,[]
1320,Fully draft and weatherproof brush sealed flap. Frame Rain Seal,1,1,1319,0,"['Pet Supplies', 'Cats', 'Cat Doors, Steps, Nets & Pens', 'Cat Doors', 'Mixed, ,', '10.5"" high', '5.7"" wide', 'Access with implanted microchip or collar ID Disc(not included ref. 310). Requires 4 AA Batteries 9-12 months use', 'LCD Display shows selected entry and exit lock status, cat location and time flap last used for up to 3 cats', 'Self lining up to 4 inches, ideal for most types of installation', 'Fully draft and weatherproof brush sealed flap. Frame Rain Seal']",[],0,[]
1321,Up to 60% off Retail Prices,0,2,335,1,"['Pet Supplies', 'Dogs', 'Collars, Harnesses & Leashes', 'ID Tags & Collar Accessories', 'ID Tags', 'Up to 60% off Retail Prices']",[1322],0,[]
1322,30 Days Returns,0,2,1321,1,"['Pet Supplies', 'Dogs', 'Collars, Harnesses & Leashes', 'ID Tags & Collar Accessories', 'ID Tags', 'Up to 60% off Retail Prices', '30 Days Returns']",[1323],0,[]
1323,Free Gift Box,2,2,1322,0,"['Pet Supplies', 'Dogs', 'Collars, Harnesses & Leashes', 'ID Tags & Collar Accessories', 'ID Tags', 'Up to 60% off Retail Prices', '30 Days Returns', 'Free Gift Box']",[],0,[]
1324,"The Lady Dogga pet costume includes the bodysuit with back ruffle, wig with bow and glasses.",0,1,116,1,"['Pet Supplies', 'Dogs', 'Apparel & Accessories', 'Costumes', 'The Lady Dogga pet costume includes the bodysuit with back ruffle, wig with bow and glasses.']",[1325],0,[]
1325,"This diva dog costume comes in pet sizes Small, X-Small, Medium, Large.",0,1,1324,1,"['Pet Supplies', 'Dogs', 'Apparel & Accessories', 'Costumes', 'The Lady Dogga pet costume includes the bodysuit with back ruffle, wig with bow and glasses.', 'This diva dog costume comes in pet sizes Small, X-Small, Medium, Large.']",[1326],0,[]
1326,Your pooch can party like a pop star this funny Halloween diva dog costume.,0,1,1325,1,"['Pet Supplies', 'Dogs', 'Apparel & Accessories', 'Costumes', 'The Lady Dogga pet costume includes the bodysuit with back ruffle, wig with bow and glasses.', 'This diva dog costume comes in pet sizes Small, X-Small, Medium, Large.', 'Your pooch can party like a pop star this funny Halloween diva dog costume.']",[1327],0,[]
1327,Please note: This item's color may vary due to inherent manufacturing variations or your computer monitor's color settings. The item you receive will be identical or substantially similar to the item pictured in this listing.,1,1,1326,0,"['Pet Supplies', 'Dogs', 'Apparel & Accessories', 'Costumes', 'The Lady Dogga pet costume includes the bodysuit with back ruffle, wig with bow and glasses.', 'This diva dog costume comes in pet sizes Small, X-Small, Medium, Large.', 'Your pooch can party like a pop star this funny Halloween diva dog costume.', ""Please note: This item's color may vary due to inherent manufacturing variations or your computer monitor's color settings. The item you receive will be identical or substantially similar to the item pictured in this listing.""]",[],0,[]
1328,Unisex,0,1,496,1,"['Pet Supplies', 'Dogs', 'Apparel & Accessories', 'Shirts', 'Unisex']",[1329],0,[]
1329,"Box cut, standard roomy size men's style t-shirt",0,1,1328,1,"['Pet Supplies', 'Dogs', 'Apparel & Accessories', 'Shirts', 'Unisex', ""Box cut, standard roomy size men's style t-shirt""]",[1330],0,[]
1330,Pre-washed to eliminate shrinkage,0,1,1329,1,"['Pet Supplies', 'Dogs', 'Apparel & Accessories', 'Shirts', 'Unisex', ""Box cut, standard roomy size men's style t-shirt"", 'Pre-washed to eliminate shrinkage']",[1331],0,[]
1331,Perfect for any dog lover,0,1,1330,1,"['Pet Supplies', 'Dogs', 'Apparel & Accessories', 'Shirts', 'Unisex', ""Box cut, standard roomy size men's style t-shirt"", 'Pre-washed to eliminate shrinkage', 'Perfect for any dog lover']",[1332],0,[]
1332,Makes a perfect gift,1,1,1331,0,"['Pet Supplies', 'Dogs', 'Apparel & Accessories', 'Shirts', 'Unisex', ""Box cut, standard roomy size men's style t-shirt"", 'Pre-washed to eliminate shrinkage', 'Perfect for any dog lover', 'Makes a perfect gift']",[],0,[]
1333,Carbon Steel,0,1,214,1,"['Pet Supplies', 'Dogs', 'Collars, Harnesses & Leashes', 'Harnesses', 'Basic Halter Harnesses', 'Carbon Steel']",[1334],0,[]
1334,The fusion pets outdoor k9 sports combo is made for those outdoorsmen who take their canines with them on the hunting trail,0,1,1333,1,"['Pet Supplies', 'Dogs', 'Collars, Harnesses & Leashes', 'Harnesses', 'Basic Halter Harnesses', 'Carbon Steel', 'The fusion pets outdoor k9 sports combo is made for those outdoorsmen who take their canines with them on the hunting trail']",[1335],0,[]
1335,Belt has 5 rows of heavy duty stitching,0,1,1334,1,"['Pet Supplies', 'Dogs', 'Collars, Harnesses & Leashes', 'Harnesses', 'Basic Halter Harnesses', 'Carbon Steel', 'The fusion pets outdoor k9 sports combo is made for those outdoorsmen who take their canines with them on the hunting trail', 'Belt has 5 rows of heavy duty stitching']",[1336],0,[]
1336,K9 body harness with a flexible handle bar for added control and secure grip,0,1,1335,1,"['Pet Supplies', 'Dogs', 'Collars, Harnesses & Leashes', 'Harnesses', 'Basic Halter Harnesses', 'Carbon Steel', 'The fusion pets outdoor k9 sports combo is made for those outdoorsmen who take their canines with them on the hunting trail', 'Belt has 5 rows of heavy duty stitching', 'K9 body harness with a flexible handle bar for added control and secure grip']",[1337],0,[]
1337,Ergonomic design,0,1,1336,1,"['Pet Supplies', 'Dogs', 'Collars, Harnesses & Leashes', 'Harnesses', 'Basic Halter Harnesses', 'Carbon Steel', 'The fusion pets outdoor k9 sports combo is made for those outdoorsmen who take their canines with them on the hunting trail', 'Belt has 5 rows of heavy duty stitching', 'K9 body harness with a flexible handle bar for added control and secure grip', 'Ergonomic design']",[1338],0,[]
1338,Leash has fast connecting design or easy on and off latching,1,1,1337,0,"['Pet Supplies', 'Dogs', 'Collars, Harnesses & Leashes', 'Harnesses', 'Basic Halter Harnesses', 'Carbon Steel', 'The fusion pets outdoor k9 sports combo is made for those outdoorsmen who take their canines with them on the hunting trail', 'Belt has 5 rows of heavy duty stitching', 'K9 body harness with a flexible handle bar for added control and secure grip', 'Ergonomic design', 'Leash has fast connecting design or easy on and off latching']",[],0,[]
1339,PetSafe Store,1,1,1,0,"['Pet Supplies', 'PetSafe Store']",[],0,[]
1340,100% Nylon,0,1,40,1,"['Pet Supplies', 'Dogs', 'Collars, Harnesses & Leashes', 'Leashes', 'Basic Leashes', '100% Nylon']",[1341],0,[]
1341,"4 foot long 1"" wide",1,1,1340,0,"['Pet Supplies', 'Dogs', 'Collars, Harnesses & Leashes', 'Leashes', 'Basic Leashes', '100% Nylon', '4 foot long 1"" wide']",[],0,[]
1342,Clear / Black,0,1,130,1,"['Pet Supplies', 'Dogs', 'Feeding & Watering Supplies', 'Automatic Feeders', 'Clear / Black']",[1343],0,[]
1343,Plastic,1,1,1342,0,"['Pet Supplies', 'Dogs', 'Feeding & Watering Supplies', 'Automatic Feeders', 'Clear / Black', 'Plastic']",[],0,[]
1344,Green,0,1,478,1,"['Pet Supplies', 'Dogs', 'Apparel & Accessories', 'Sweaters', 'Green']",[1345],0,[]
1345,Cotton Blend,0,1,1344,1,"['Pet Supplies', 'Dogs', 'Apparel & Accessories', 'Sweaters', 'Green', 'Cotton Blend']",[1346],0,[]
1346,Scoop Neck Sweater,1,1,1345,0,"['Pet Supplies', 'Dogs', 'Apparel & Accessories', 'Sweaters', 'Green', 'Cotton Blend', 'Scoop Neck Sweater']",[],0,[]
1347,"FUN FACTS: Perfect for everyday loungewear,sleep time, keeping warm on chilly walks and photos with the whole family in matching sets! Our pet pj's are made from a 100% sheard fleece polyester blend with a two-sided pile, meaning the fabric is the same on both sides giving you a naturally flame resistant garment (NO CHEMICALS ADDED).",0,1,492,1,"['Pet Supplies', 'Cats', 'Apparel', ""FUN FACTS: Perfect for everyday loungewear,sleep time, keeping warm on chilly walks and photos with the whole family in matching sets! Our pet pj's are made from a 100% sheard fleece polyester blend with a two-sided pile, meaning the fabric is the same on both sides giving you a naturally flame resistant garment (NO CHEMICALS ADDED).""]",[1348],0,[]
1348,"SIZES FOR EVERY BREED: ***Please review unisex pet size chart in ""Product Description"" below. These pet pjs with-hoodie are for dogs and cats and come in xsmall, small, medium, large, xlarge and xxlarge. See the chart pictured for specific measurements.",0,1,1347,1,"['Pet Supplies', 'Cats', 'Apparel', ""FUN FACTS: Perfect for everyday loungewear,sleep time, keeping warm on chilly walks and photos with the whole family in matching sets! Our pet pj's are made from a 100% sheard fleece polyester blend with a two-sided pile, meaning the fabric is the same on both sides giving you a naturally flame resistant garment (NO CHEMICALS ADDED)."", 'SIZES FOR EVERY BREED: ***Please review unisex pet size chart in ""Product Description"" below. These pet pjs with-hoodie are for dogs and cats and come in xsmall, small, medium, large, xlarge and xxlarge. See the chart pictured for specific measurements.']",[1349],0,[]
1349,COZY PET WEAR: These soft and stylish garments can be worn as dog pj's or pet sweaters! They are made with 100% fleece material for ease care and durability. Naturally Flame resistant (NO CHEMICALS ADDED) for safety.,0,1,1348,1,"['Pet Supplies', 'Cats', 'Apparel', ""FUN FACTS: Perfect for everyday loungewear,sleep time, keeping warm on chilly walks and photos with the whole family in matching sets! Our pet pj's are made from a 100% sheard fleece polyester blend with a two-sided pile, meaning the fabric is the same on both sides giving you a naturally flame resistant garment (NO CHEMICALS ADDED)."", 'SIZES FOR EVERY BREED: ***Please review unisex pet size chart in ""Product Description"" below. These pet pjs with-hoodie are for dogs and cats and come in xsmall, small, medium, large, xlarge and xxlarge. See the chart pictured for specific measurements.', ""COZY PET WEAR: These soft and stylish garments can be worn as dog pj's or pet sweaters! They are made with 100% fleece material for ease care and durability. Naturally Flame resistant (NO CHEMICALS ADDED) for safety.""]",[1350],0,[]
1350,"MATCHING FAMILY SETS: Be faboulous right alongside Fido with matching human versions! Walk the walk while twinning with man's best friend! We have a vast array of colors and prints to make you and your cherished pet stylish, together!",0,1,1349,1,"['Pet Supplies', 'Cats', 'Apparel', ""FUN FACTS: Perfect for everyday loungewear,sleep time, keeping warm on chilly walks and photos with the whole family in matching sets! Our pet pj's are made from a 100% sheard fleece polyester blend with a two-sided pile, meaning the fabric is the same on both sides giving you a naturally flame resistant garment (NO CHEMICALS ADDED)."", 'SIZES FOR EVERY BREED: ***Please review unisex pet size chart in ""Product Description"" below. These pet pjs with-hoodie are for dogs and cats and come in xsmall, small, medium, large, xlarge and xxlarge. See the chart pictured for specific measurements.', ""COZY PET WEAR: These soft and stylish garments can be worn as dog pj's or pet sweaters! They are made with 100% fleece material for ease care and durability. Naturally Flame resistant (NO CHEMICALS ADDED) for safety."", ""MATCHING FAMILY SETS: Be faboulous right alongside Fido with matching human versions! Walk the walk while twinning with man's best friend! We have a vast array of colors and prints to make you and your cherished pet stylish, together!""]",[1351],0,[]
1351,"SUPERIOR QUALITY: We take pride in offering the best quality fabrics, at a competitive price! Cozy, and affordable! Excellent value and comfort!",1,1,1350,0,"['Pet Supplies', 'Cats', 'Apparel', ""FUN FACTS: Perfect for everyday loungewear,sleep time, keeping warm on chilly walks and photos with the whole family in matching sets! Our pet pj's are made from a 100% sheard fleece polyester blend with a two-sided pile, meaning the fabric is the same on both sides giving you a naturally flame resistant garment (NO CHEMICALS ADDED)."", 'SIZES FOR EVERY BREED: ***Please review unisex pet size chart in ""Product Description"" below. These pet pjs with-hoodie are for dogs and cats and come in xsmall, small, medium, large, xlarge and xxlarge. See the chart pictured for specific measurements.', ""COZY PET WEAR: These soft and stylish garments can be worn as dog pj's or pet sweaters! They are made with 100% fleece material for ease care and durability. Naturally Flame resistant (NO CHEMICALS ADDED) for safety."", ""MATCHING FAMILY SETS: Be faboulous right alongside Fido with matching human versions! Walk the walk while twinning with man's best friend! We have a vast array of colors and prints to make you and your cherished pet stylish, together!"", 'SUPERIOR QUALITY: We take pride in offering the best quality fabrics, at a competitive price! Cozy, and affordable! Excellent value and comfort!']",[],0,[]
